base_ticket_component,basis,book_difference_from_daily_accounts,completed,difference,difference_FULL,difference_HALF,difference_QUARTER,difference_from_open_obligations,difference_from_r4_losers,difference_from_r4_winners,footnote,identity_residual,momentum_component,panel,period,quantity_convention,r4_total,r5_total,reconciliation_residual,rounding_residual,sizing_neutral_hit_rate,sizing_neutral_mean_price_return,tickets,tickets_with_negative_difference,tickets_with_positive_difference,top3_tickets_share_of_abs_difference
554.092959,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1582.48918,1340.25408,46.02974,196.20536,0.0,287.03444,1295.45474,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,1033.972113,CAUSAL_PREORDER_QTY,2026-04-08,CAUSAL_PREORDER_QTY,918.124025,2500.613205,,-5.575892,0.375,-0.001398,8,2,6,0.957407
-2830.061508,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,562.842765,-246.78186,846.646955,-37.02233,0.0,627.955215,-65.11245,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,3403.452007,CAUSAL_PREORDER_QTY,2026-04-15,CAUSAL_PREORDER_QTY,-4611.75511,-4048.912345,,-10.547734,0.25,-0.10553,8,2,6,0.817448
-2381.039634,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-1952.815795,0.0,-2532.743605,579.92781,0.0,-1300.944365,-651.87143,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,416.495378,CAUSAL_PREORDER_QTY,2026-04-22,CAUSAL_PREORDER_QTY,-3846.397659,-5799.213454,,11.728461,0.625,-0.243443,8,6,2,0.914175
3182.778601,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,901.864065,1466.90676,-251.38244,-313.660255,0.0,115.63301,786.231055,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-2243.887491,CAUSAL_PREORDER_QTY,2026-04-29,CAUSAL_PREORDER_QTY,5205.931905,6107.79597,,-37.027045,0.625,0.164858,8,5,3,0.861209
-308.741955,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1759.992533,1111.01262,148.724835,500.255078,0.0,549.851038,1210.141495,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,2063.228312,CAUSAL_PREORDER_QTY,2026-05-06,CAUSAL_PREORDER_QTY,-486.781278,1273.211255,,5.506175,0.5,-0.062246,8,3,5,0.744131
-843.811955,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,264.897665,0.0,528.339835,-263.44217,0.0,573.580135,-308.68247,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,1111.688766,CAUSAL_PREORDER_QTY,2026-05-13,CAUSAL_PREORDER_QTY,-1369.93734,-1105.039675,,-2.979146,0.5,0.003488,8,4,4,0.668064
3153.053831,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,2452.748061,2614.035131,-149.35409,-11.93298,0.0,155.69267,2297.055391,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-699.781726,CAUSAL_PREORDER_QTY,2026-05-20,CAUSAL_PREORDER_QTY,5134.440085,7587.188146,,-0.524044,0.75,0.128112,8,3,5,0.621735
3450.1824,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-1109.56575,0.0,-526.754625,-582.811125,0.0,195.439725,-1305.005475,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-4545.478401,CAUSAL_PREORDER_QTY,2026-05-27,CAUSAL_PREORDER_QTY,5625.29717,4515.73142,,-14.26975,0.875,0.211571,8,7,1,0.611575
5437.926369,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,2901.284616,3163.004116,-52.19171,-209.52779,0.0,42.74458,2858.540036,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-2506.66427,CAUSAL_PREORDER_QTY,2026-06-03,CAUSAL_PREORDER_QTY,8869.516133,11770.800749,,-29.977483,0.75,0.25681,8,3,5,0.834169
7565.878157,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,6068.133439,5604.49161,569.654869,-106.01304,0.0,0,6068.133439,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-1503.67896,CAUSAL_PREORDER_QTY,2026-06-10,CAUSAL_PREORDER_QTY,12332.824584,18400.958023,,5.934242,1.0,0.348119,8,2,6,0.690748
5426.186256,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1834.832834,2698.1796,-516.586366,-346.7604,0.0,75.7017,1759.131134,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-3591.22156,CAUSAL_PREORDER_QTY,2026-06-17,CAUSAL_PREORDER_QTY,8850.396803,10685.229637,,-0.131863,0.875,0.261306,8,5,3,0.811266
1212.639295,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,737.5382,717.68665,130.75972,-110.90817,0.0,134.93403,602.60417,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-475.649088,CAUSAL_PREORDER_QTY,2026-06-24,CAUSAL_PREORDER_QTY,1972.833955,2710.372155,,0.547993,0.75,0.070028,8,3,5,0.702957
2564.448727,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-797.72694,-12.67066,-452.22054,-332.83574,0.0,34.946,-832.67294,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-3358.762851,CAUSAL_PREORDER_QTY,2026-07-01,CAUSAL_PREORDER_QTY,4182.174467,3384.447527,,-3.412816,0.75,0.146282,8,6,2,0.701367
4069.420108,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-1120.55775,0.0,-1032.86709,-87.69066,0.0,10.0521,-1130.60985,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-5188.640105,CAUSAL_PREORDER_QTY,2026-07-08,CAUSAL_PREORDER_QTY,6642.32782,5521.77007,,-1.337752,0.875,0.179657,8,6,2,0.748444
-729.028074,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-633.41919,-649.98333,557.6738,-541.10966,0.0,-302.00643,-331.41276,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,111.11006,CAUSAL_PREORDER_QTY,2026-07-15,CAUSAL_PREORDER_QTY,-1173.19468,-1806.61387,,-15.501176,0.75,0.041004,8,5,3,0.738889
-715.33392,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1326.610315,842.94248,484.77847,-1.110635,0.0,-280.923995,1607.53431,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,2045.642412,CAUSAL_PREORDER_QTY,2026-07-22,CAUSAL_PREORDER_QTY,-1155.54445,171.065865,,-3.698177,0.375,-0.02642,8,3,5,0.707913
733.354759,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-244.829175,-12.99644,-79.76682,-152.065915,0.0,143.733615,-388.56279,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-983.258514,CAUSAL_PREORDER_QTY,2026-07-29,CAUSAL_PREORDER_QTY,1159.66853,914.839355,,5.07458,0.5,0.049719,8,4,4,0.831894
2293.842784,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-946.755375,-152.35996,-435.55315,-358.842265,0.0,-90.96042,-855.794955,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-3222.757998,CAUSAL_PREORDER_QTY,2026-08-05,CAUSAL_PREORDER_QTY,3744.52504,2797.769665,,-17.840161,0.5,0.136981,8,6,2,0.850356
2576.58673,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1683.553185,1903.10417,-269.004425,49.45344,0.0,23.99314,1659.560045,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-887.510331,CAUSAL_PREORDER_QTY,2026-08-12,CAUSAL_PREORDER_QTY,4199.048475,5882.60166,,-5.523215,0.625,0.098911,8,4,4,0.947128
5158.99001,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-2784.278425,-885.52296,-1450.700685,-448.05478,0.0,-820.59622,-1963.682205,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-7961.915703,CAUSAL_PREORDER_QTY,2026-08-19,CAUSAL_PREORDER_QTY,8414.71622,5630.437795,,18.647267,0.5,0.267275,8,6,2,0.702581
77.376728,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,417.471825,340.91966,-111.3936,187.945765,0.0,160.94701,256.524815,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,346.671917,CAUSAL_PREORDER_QTY,2026-08-26,CAUSAL_PREORDER_QTY,134.012715,551.48454,,-6.57682,0.5,-0.01859,8,4,4,0.712946
396.162463,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,958.307542,442.25616,-488.109275,1004.160657,0.0,1752.210037,-793.902495,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,576.117748,CAUSAL_PREORDER_QTY,2025-09,CAUSAL_PREORDER_QTY,677.288513,1635.596055,,-13.972669,0.4375,-0.020848,32,9,23,0.352115
17742.202899,SIGNAL_MONTH_EVENTUAL_COMPLETED,,39,-805.647838,3664.018565,-2287.966345,-2181.700058,0.0,817.125124,-1622.772962,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-18546.977793,CAUSAL_PREORDER_QTY,2025-10,CAUSAL_PREORDER_QTY,28932.449356,28126.801518,,-0.872945,0.820513,0.202811,40,27,12,0.29355
-2314.427561,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,190.770051,-461.00393,393.450175,258.323806,0.0,1718.17249,-1527.402439,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2523.436733,CAUSAL_PREORDER_QTY,2025-11,CAUSAL_PREORDER_QTY,-3774.125471,-3583.35542,,-18.239121,0.28125,-0.02812,32,12,20,0.327206
-5769.825633,SIGNAL_MONTH_EVENTUAL_COMPLETED,,40,-2167.393075,-2732.182915,928.81518,-364.02534,0.0,-1461.258655,-706.13442,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,3624.649677,CAUSAL_PREORDER_QTY,2025-12,CAUSAL_PREORDER_QTY,-9368.237641,-11535.630716,,-22.21712,0.325,-0.03496,40,19,21,0.30343
10872.949705,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,5358.252249,6018.445344,41.679788,-701.872883,0.0,1667.992321,3690.259928,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-5541.595066,CAUSAL_PREORDER_QTY,2026-01,CAUSAL_PREORDER_QTY,17712.695393,23070.947642,,26.89761,0.65625,0.138617,32,17,15,0.502431
-2080.79483,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,-3827.390895,-3400.50049,-305.377105,-121.5133,0.0,-3530.506695,-296.8842,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-1726.796281,CAUSAL_PREORDER_QTY,2026-02,CAUSAL_PREORDER_QTY,-3386.623632,-7214.014528,,-19.799784,0.53125,-0.015024,32,18,14,0.656545
8478.26636,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,3258.372381,4672.469475,-1633.7531,219.656006,0.0,688.015751,2570.35663,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-5245.940463,CAUSAL_PREORDER_QTY,2026-03,CAUSAL_PREORDER_QTY,13832.180262,17090.552643,,26.046483,0.46875,0.080198,32,16,16,0.619058
1284.050803,SIGNAL_MONTH_EVENTUAL_COMPLETED,,40,244.13274,2560.37898,-3049.10269,732.85645,0.0,122.999005,121.133735,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-1023.892944,CAUSAL_PREORDER_QTY,2026-04,CAUSAL_PREORDER_QTY,2143.340616,2387.473356,,-16.025119,0.475,-0.021799,40,19,21,0.474385
5450.682322,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,3368.072509,3725.047751,0.955955,-357.931197,0.0,1474.563568,1893.508941,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-2070.343049,CAUSAL_PREORDER_QTY,2026-05,CAUSAL_PREORDER_QTY,8903.018637,12271.091146,,-12.266765,0.65625,0.070231,32,17,15,0.32708
19642.630078,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,11541.789089,12183.361976,131.636513,-773.2094,0.0,253.38031,11288.408779,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-8077.213878,CAUSAL_PREORDER_QTY,2026-06,CAUSAL_PREORDER_QTY,32025.571475,43567.360564,,-23.627111,0.84375,0.234066,32,13,19,0.369746
5922.861599,SIGNAL_MONTH_EVENTUAL_COMPLETED,,40,-1469.92274,167.29205,-522.40218,-1114.81261,0.0,-394.19871,-1075.72403,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-7373.908998,CAUSAL_PREORDER_QTY,2026-07,CAUSAL_PREORDER_QTY,9655.431687,8185.508947,,-18.875341,0.65,0.078048,40,24,16,0.338059
10106.796252,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,-1630.00879,1206.14091,-2266.65186,-569.49784,0.0,-726.61649,-903.3923,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-11725.512115,CAUSAL_PREORDER_QTY,2026-08,CAUSAL_PREORDER_QTY,16492.30245,14862.29366,,-11.292928,0.53125,0.121144,32,20,12,0.45819
69731.554458,ALL_EVENTUAL_COMPLETED,,415,15019.33322,28045.723876,-9056.824944,-3969.565711,0.0,2381.878055,12637.455165,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-54607.976428,CAUSAL_PREORDER_QTY,ALL,CAUSAL_PREORDER_QTY,113845.291645,128864.624866,,-104.244809,0.556627,0.065855,416,211,204,0.068389
1738.715236,CALENDAR_MONTH_MARKED_ACCOUNT,839.486353,,839.486353,442.25616,-188.763845,585.994038,0.0,1120.689898,-281.203545,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-877.21599,CAUSAL_PREORDER_QTY,2025-09,CAUSAL_PREORDER_QTY,2862.568866,3702.05522,-0.0,-22.012893,,,32,11,21,0.336229
10145.510015,CALENDAR_MONTH_MARKED_ACCOUNT,-2274.641758,,-2274.641758,955.18627,-1916.476038,-1313.35199,-28.94913,851.016779,-3096.709407,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-12418.934984,CAUSAL_PREORDER_QTY,2025-10,CAUSAL_PREORDER_QTY,16550.30538,14275.663622,-0.0,-1.216788,,,56,31,25,0.268641
6979.090427,CALENDAR_MONTH_MARKED_ACCOUNT,831.564953,,831.564953,2253.465765,-1203.093932,-218.80688,0.0,1328.427533,-496.86258,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-6148.139389,CAUSAL_PREORDER_QTY,2025-11,CAUSAL_PREORDER_QTY,11373.661368,12205.226321,0.0,0.613915,,,48,25,23,0.379309
-5172.430176,CALENDAR_MONTH_MARKED_ACCOUNT,-2508.220769,,-2508.220769,-2823.13394,966.108725,-651.195554,0.0,-904.411545,-1603.809224,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2692.026457,CAUSAL_PREORDER_QTY,2025-12,CAUSAL_PREORDER_QTY,-8394.739011,-10902.959781,0.0,-27.817051,,,48,25,23,0.239993
4035.710034,CALENDAR_MONTH_MARKED_ACCOUNT,6142.905569,,6142.905569,5166.277469,1139.420183,-162.792083,0.0,1858.906511,4283.999058,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2093.1564,CAUSAL_PREORDER_QTY,2026-01,CAUSAL_PREORDER_QTY,6584.840992,12727.746561,-0.0,14.039134,,,56,27,29,0.328355
1542.633068,CALENDAR_MONTH_MARKED_ACCOUNT,-3415.83576,,-3415.83576,-2438.40614,-530.734685,-446.694935,0.0,-3548.40249,132.56673,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-4957.401118,CAUSAL_PREORDER_QTY,2026-02,CAUSAL_PREORDER_QTY,2500.676415,-915.159345,0.0,-1.06771,,,48,26,22,0.550425
7709.293727,CALENDAR_MONTH_MARKED_ACCOUNT,3855.08674,,3855.08674,4742.046795,-1257.128975,370.16892,0.0,1050.76091,2804.32583,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-3865.779731,CAUSAL_PREORDER_QTY,2026-03,CAUSAL_PREORDER_QTY,12583.83962,16438.92636,0.0,11.572745,,,48,25,23,0.561296
-60.942096,CALENDAR_MONTH_MARKED_ACCOUNT,938.84424,,938.84424,991.81525,-821.916125,768.945115,0.0,1648.67386,-709.82962,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,972.715751,CAUSAL_PREORDER_QTY,2026-04,CAUSAL_PREORDER_QTY,-90.401719,848.442521,-0.0,27.070585,,,56,26,30,0.377818
4250.271054,CALENDAR_MONTH_MARKED_ACCOUNT,1854.335565,,1854.335565,4261.647848,-2369.518105,-37.794177,0.0,-780.319432,2634.654998,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-2351.073151,CAUSAL_PREORDER_QTY,2026-05,CAUSAL_PREORDER_QTY,6995.612168,8849.947733,0.0,-44.862338,,,48,26,22,0.400482
19289.995962,CALENDAR_MONTH_MARKED_ACCOUNT,10385.015628,,10385.015628,10979.197069,301.593679,-895.77512,0.0,862.575435,9522.440193,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-8878.482313,CAUSAL_PREORDER_QTY,2026-06,CAUSAL_PREORDER_QTY,31445.275187,41830.290815,-0.0,-26.49802,,,48,23,25,0.350851
9334.152303,CALENDAR_MONTH_MARKED_ACCOUNT,-357.329956,,-357.329956,2080.97951,-974.862936,-1463.44653,0.0,-24.34512,-332.984836,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-9659.732977,CAUSAL_PREORDER_QTY,2026-07,CAUSAL_PREORDER_QTY,15212.72612,14855.396163,0.0,-31.749282,,,56,33,23,0.243191
10236.321908,CALENDAR_MONTH_MARKED_ACCOUNT,-1626.28129,,-1626.28129,1234.37024,-2084.145475,-776.506055,0.0,-1370.033255,-256.248035,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-11862.526743,CAUSAL_PREORDER_QTY,2026-08,CAUSAL_PREORDER_QTY,16697.10577,15070.82448,0.0,-0.076455,,,48,27,21,0.395838
